age,gender,income,education,region,loyalty_status,purchase_frequency,purchase_amount,product_category,promotion_usage,satisfaction_score,Cluster
36,0,12008,College,North,Silver,occasional,5277,Electronics,1,8,3
30,1,47552,HighSchool,North,Gold,rare,14006,Books,0,5,4
37,0,5705,HighSchool,West,Silver,rare,1862,Food,0,3,3
24,1,7390,HighSchool,West,Regular,rare,2963,Clothing,0,5,0
25,0,16397,HighSchool,North,Regular,rare,5346,Food,0,6,0
26,0,29605,Bachelor,West,Silver,occasional,6900,Health,1,5,1
27,0,49863,College,North,Gold,rare,15843,Electronics,0,5,4
34,0,46196,Masters,South,Silver,rare,17402,Food,0,6,1
31,0,44137,Masters,East,Regular,rare,20374,Food,1,5,2
28,1,30245,Bachelor,East,Gold,occasional,10034,Home,0,5,4
25,0,22385,College,West,Silver,rare,7955,Beauty,0,6,3
30,1,30867,Bachelor,East,Regular,rare,9831,Electronics,0,5,2
30,1,41226,College,South,Regular,frequent,12430,Books,0,4,2
28,1,6340,College,East,Regular,occasional,2235,Clothing,0,6,0
31,1,21399,Bachelor,East,Gold,rare,8215,Food,1,4,4
42,0,25521,Masters,South,Silver,occasional,8572,Food,0,5,3
29,0,15734,College,South,Silver,rare,6471,Home,0,4,3
35,1,13777,HighSchool,West,Regular,frequent,5699,Books,1,5,0
23,1,21466,College,North,Silver,occasional,9437,Health,0,5,3
29,0,47006,College,East,Regular,rare,19646,Clothing,0,6,2
26,0,7041,College,South,Silver,rare,1530,Beauty,0,6,3
38,1,44380,Bachelor,North,Regular,rare,15949,Food,1,6,2
25,1,45745,Bachelor,West,Regular,rare,16537,Clothing,0,5,2
34,1,5328,College,West,Regular,rare,2078,Books,1,6,0
29,0,13798,Bachelor,West,Regular,rare,5333,Food,1,5,0
30,1,17160,Bachelor,North,Silver,frequent,6867,Clothing,1,5,3
30,1,49624,Bachelor,South,Regular,frequent,17872,Clothing,0,7,2
32,0,6533,College,West,Silver,rare,2521,Clothing,0,6,3
29,0,8705,Bachelor,East,Regular,occasional,3214,Electronics,1,5,0
37,1,9328,HighSchool,East,Regular,occasional,3185,Electronics,1,4,0
40,0,10401,College,West,Regular,occasional,4310,Electronics,1,5,0
31,1,40895,College,North,Regular,rare,17675,Food,0,6,2
34,1,39481,HighSchool,North,Regular,occasional,14562,Beauty,0,5,2
32,1,6909,HighSchool,South,Silver,occasional,1977,Home,0,7,3
35,1,25804,HighSchool,West,Regular,rare,7581,Electronics,0,4,0
32,1,19752,HighSchool,West,Regular,rare,5338,Clothing,1,7,0
31,0,44842,College,East,Regular,rare,18718,Food,1,6,2
29,1,7763,Bachelor,South,Regular,rare,2514,Electronics,1,4,0
35,1,49346,HighSchool,South,Regular,rare,14601,Clothing,0,4,2
25,0,19081,Bachelor,East,Regular,rare,6059,Electronics,0,6,0
29,1,26969,Masters,North,Silver,frequent,10298,Food,0,5,3
24,1,12208,HighSchool,West,Regular,rare,4091,Books,0,5,0
30,1,32978,Bachelor,North,Silver,rare,9561,Books,1,5,1
32,1,34307,College,West,Regular,occasional,13262,Electronics,0,5,2
38,1,32626,College,East,Silver,occasional,14293,Health,0,5,1
32,0,24120,College,East,Silver,rare,8984,Electronics,0,5,3
32,0,47703,Bachelor,North,Silver,frequent,17398,Books,0,6,1
33,0,42446,College,West,Regular,rare,11429,Clothing,1,6,2
23,0,8122,HighSchool,North,Silver,rare,2287,Electronics,0,5,3
26,0,48753,College,South,Regular,occasional,15188,Books,1,3,2
31,1,17967,Bachelor,East,Silver,occasional,6746,Books,1,6,3
27,1,45433,College,West,Regular,occasional,14168,Electronics,0,3,2
26,0,21581,College,East,Regular,occasional,8717,Electronics,0,5,0
38,0,49594,Masters,East,Gold,frequent,15048,Electronics,1,7,4
27,0,17565,Bachelor,North,Silver,occasional,7195,Clothing,1,6,3
27,1,22287,HighSchool,West,Regular,rare,7934,Beauty,0,5,0
27,0,19316,Bachelor,North,Regular,rare,7994,Electronics,0,5,0
22,1,9203,College,South,Regular,occasional,3325,Books,1,7,0
38,1,32289,HighSchool,West,Regular,occasional,8191,Electronics,0,6,2
30,0,9032,Bachelor,West,Regular,rare,3271,Clothing,0,4,0
21,1,22815,College,West,Silver,rare,8497,Books,0,4,3
35,0,29210,HighSchool,North,Regular,rare,10613,Beauty,1,4,2
30,1,33678,Bachelor,North,Regular,frequent,13051,Food,0,6,2
37,0,24498,College,North,Regular,frequent,7841,Home,0,4,0
27,0,44319,College,West,Silver,rare,10217,Clothing,1,5,1
32,1,20530,College,East,Regular,rare,6190,Clothing,0,5,0
29,1,42425,College,East,Regular,rare,12583,Electronics,0,4,2
29,1,41625,College,South,Silver,occasional,14157,Books,0,4,1
31,0,36380,HighSchool,East,Regular,rare,14469,Food,1,5,2
23,1,35131,Bachelor,North,Regular,rare,11595,Health,0,5,2
32,1,48764,Bachelor,South,Regular,occasional,16436,Beauty,0,4,2
27,1,41071,HighSchool,West,Regular,frequent,14777,Electronics,1,5,2
24,0,29094,College,South,Regular,rare,9809,Electronics,0,8,2
34,1,17025,College,East,Silver,frequent,6320,Books,0,5,3
32,0,12056,Bachelor,South,Gold,rare,3821,Electronics,0,5,4
31,1,5467,Bachelor,East,Regular,frequent,1908,Clothing,0,5,0
30,1,34106,Masters,East,Regular,rare,12250,Clothing,0,6,2
29,1,49964,Bachelor,East,Gold,occasional,19700,Food,0,5,4
32,0,20273,Bachelor,East,Regular,occasional,6610,Electronics,0,5,0
38,1,19403,College,East,Regular,rare,6235,Clothing,0,5,0
24,0,17412,Masters,North,Regular,occasional,6914,Beauty,1,7,0
37,1,41118,Bachelor,West,Regular,rare,16129,Home,1,5,2
31,1,34917,Masters,West,Regular,rare,12331,Beauty,0,4,2
28,1,9917,Bachelor,South,Silver,rare,3539,Clothing,1,6,3
30,1,16204,HighSchool,South,Regular,occasional,6354,Books,0,6,0
31,1,43738,Masters,East,Gold,occasional,12114,Electronics,1,4,4
34,1,18270,College,West,Regular,occasional,5547,Books,0,6,0
36,1,47969,College,West,Regular,rare,19283,Electronics,0,5,2
31,1,9614,HighSchool,North,Silver,frequent,3001,Books,1,6,3
31,1,49647,Bachelor,East,Silver,frequent,17349,Food,1,4,1
24,1,10884,Bachelor,West,Gold,rare,3518,Beauty,0,5,4
26,1,18531,HighSchool,North,Regular,rare,5313,Clothing,1,4,0
36,0,6758,HighSchool,East,Regular,occasional,2290,Books,1,4,0
17,0,34615,Bachelor,West,Gold,rare,12236,Books,1,6,4
27,1,7727,HighSchool,East,Regular,rare,2534,Home,1,4,0
28,1,33517,Bachelor,East,Regular,rare,10690,Electronics,1,6,2
37,1,30036,Bachelor,South,Gold,rare,7982,Beauty,0,3,4
43,1,11179,Bachelor,East,Gold,rare,2966,Electronics,1,6,4
29,1,18051,Bachelor,West,Regular,frequent,5659,Clothing,0,5,0
29,0,16119,Bachelor,South,Silver,rare,5570,Clothing,0,4,3
22,0,21101,Bachelor,East,Gold,frequent,5525,Electronics,1,3,4
29,1,22123,College,East,Regular,frequent,8706,Clothing,1,5,0
31,1,11874,Bachelor,West,Regular,rare,3298,Books,0,6,0
21,0,24480,HighSchool,East,Regular,frequent,10879,Electronics,0,5,0
31,0,35089,College,East,Regular,frequent,11970,Health,1,4,2
30,0,14163,College,West,Regular,rare,6090,Electronics,1,4,0
24,1,45656,HighSchool,South,Regular,rare,15143,Electronics,1,4,2
33,1,28140,College,South,Silver,rare,9348,Home,0,6,1
32,0,36195,Bachelor,North,Gold,frequent,12729,Food,1,5,4
34,1,47341,Masters,East,Regular,rare,19241,Clothing,0,5,2
27,0,31756,HighSchool,North,Regular,occasional,9434,Food,0,5,2
31,1,46956,College,West,Silver,frequent,16423,Electronics,1,3,1
30,1,48543,Masters,East,Regular,rare,15660,Food,1,5,2
28,0,26124,Bachelor,West,Silver,frequent,9017,Clothing,0,4,3
31,1,25754,Masters,East,Gold,occasional,10040,Books,1,5,4
29,0,48519,Bachelor,West,Regular,rare,16135,Food,1,4,2
36,0,32876,Bachelor,West,Regular,occasional,9879,Home,0,6,2
23,0,28906,College,South,Regular,occasional,8541,Books,0,5,2
26,0,13560,Bachelor,East,Regular,frequent,4282,Electronics,0,6,0
33,1,27632,Bachelor,West,Regular,rare,9022,Electronics,1,3,2
30,1,21244,Bachelor,South,Silver,rare,6769,Electronics,0,6,3
28,1,46822,Masters,South,Silver,rare,15911,Electronics,0,4,1
31,1,6621,Masters,North,Regular,frequent,2770,Food,1,5,0
26,1,7697,College,North,Regular,rare,2876,Electronics,0,7,0
28,1,41524,College,East,Regular,occasional,14569,Electronics,1,6,2
19,0,23857,HighSchool,East,Silver,occasional,7620,Home,0,5,3
16,0,33554,College,West,Regular,rare,13308,Health,1,5,2
34,0,33316,Bachelor,West,Silver,rare,8366,Electronics,0,5,1
31,1,47008,Bachelor,North,Regular,rare,19397,Food,0,5,2
32,0,41045,Bachelor,North,Regular,rare,18439,Clothing,0,5,2
37,0,23496,HighSchool,East,Silver,rare,8637,Electronics,1,4,3
27,1,26016,College,West,Regular,rare,8326,Electronics,0,5,0
27,1,10302,College,West,Regular,frequent,3025,Electronics,0,5,0
27,0,10001,HighSchool,East,Regular,occasional,3032,Health,0,6,0
31,0,17216,Bachelor,East,Regular,occasional,5354,Books,0,6,0
26,1,17704,Bachelor,North,Silver,rare,6854,Food,0,4,3
28,0,41220,College,West,Regular,rare,15425,Books,0,4,2
32,0,11500,College,South,Silver,occasional,4069,Home,1,5,3
31,1,49913,Bachelor,North,Regular,occasional,18728,Food,1,2,2
37,1,43666,Masters,West,Silver,rare,18738,Health,0,4,1
30,1,43345,Masters,North,Gold,occasional,18071,Electronics,0,5,4
37,0,36785,College,North,Regular,occasional,13788,Electronics,0,4,2
29,1,33020,Bachelor,South,Silver,frequent,9434,Books,1,4,1
33,1,39114,College,West,Regular,rare,12735,Electronics,0,5,2
24,1,34607,College,East,Silver,rare,9052,Books,0,4,1
38,0,26663,HighSchool,East,Regular,rare,9003,Electronics,0,3,0
21,0,45599,College,North,Regular,frequent,15475,Electronics,0,5,2
21,1,5593,HighSchool,West,Silver,occasional,1912,Food,0,6,3
34,0,45177,Masters,East,Regular,rare,13684,Health,0,5,2
32,0,44446,HighSchool,East,Regular,occasional,16939,Books,1,5,2
30,1,20955,Bachelor,East,Regular,occasional,6129,Books,1,5,0
32,0,49100,Masters,East,Regular,rare,18734,Books,0,6,2
34,0,22378,Bachelor,North,Regular,occasional,7415,Food,0,6,0
26,1,37691,HighSchool,East,Gold,frequent,14491,Clothing,0,3,4
28,0,31894,College,South,Regular,occasional,10225,Electronics,1,5,2
30,1,23938,College,North,Regular,frequent,7559,Books,1,4,0
31,0,24532,College,East,Regular,frequent,7302,Electronics,0,5,0
36,1,42702,Bachelor,West,Regular,rare,14094,Clothing,0,4,2
29,1,18990,Masters,North,Regular,rare,6210,Beauty,0,5,0
24,1,11282,College,East,Regular,rare,3307,Electronics,0,3,0
31,0,5706,HighSchool,North,Regular,rare,2327,Electronics,0,3,0
34,1,43888,Bachelor,South,Regular,rare,11201,Electronics,0,7,2
30,1,23084,Bachelor,West,Regular,rare,7529,Health,0,5,0
27,0,12829,College,South,Silver,rare,4848,Health,0,4,3
38,0,30630,College,East,Silver,rare,6949,Books,1,4,1
35,0,21804,College,North,Regular,occasional,8007,Electronics,0,4,0
33,1,19320,College,West,Gold,occasional,6406,Food,0,5,4
36,0,31808,College,South,Regular,occasional,12544,Books,1,6,2
31,1,45433,Bachelor,West,Regular,frequent,16409,Clothing,0,5,2
24,0,48609,College,West,Gold,frequent,15529,Beauty,1,5,4
33,1,23371,Bachelor,East,Silver,occasional,8525,Health,0,4,3
32,0,27831,HighSchool,South,Silver,frequent,9817,Home,1,7,1
34,0,44413,College,South,Gold,frequent,16073,Clothing,0,5,4
34,1,27073,College,South,Regular,rare,9387,Food,0,3,0
29,1,16849,HighSchool,South,Silver,rare,6398,Food,0,5,3
30,1,25202,Bachelor,East,Regular,occasional,8790,Clothing,0,5,0
34,0,7488,HighSchool,East,Regular,rare,2847,Electronics,0,5,0
30,1,46471,Bachelor,West,Regular,occasional,14731,Food,1,5,2
29,1,40713,Bachelor,North,Silver,rare,15095,Electronics,0,5,1
34,0,41619,College,South,Regular,frequent,17975,Food,0,4,2
34,0,34025,Masters,East,Silver,rare,12925,Books,0,4,1
32,0,22609,College,North,Gold,rare,9729,Electronics,0,6,4
31,1,30316,Bachelor,North,Gold,rare,8869,Books,0,6,4
34,1,43799,HighSchool,East,Regular,rare,15481,Health,0,6,2
32,0,21167,Bachelor,South,Regular,occasional,7955,Beauty,0,4,0
25,0,39609,College,South,Regular,rare,15602,Beauty,0,7,2
27,0,31612,College,North,Regular,rare,8467,Books,0,5,2
30,1,43512,College,North,Regular,rare,16253,Food,1,6,2
21,1,49881,College,West,Regular,rare,21542,Clothing,1,5,2
27,0,10818,Bachelor,South,Regular,rare,3202,Electronics,0,7,0
32,1,41221,Masters,North,Silver,rare,13890,Home,1,4,1
28,0,34445,Masters,South,Silver,rare,10295,Electronics,0,3,1
27,1,15858,HighSchool,East,Regular,rare,5324,Beauty,0,6,0
29,0,30583,Bachelor,South,Silver,frequent,10523,Health,0,4,1
29,1,19139,College,East,Regular,rare,5241,Clothing,1,4,0
30,1,37400,HighSchool,North,Regular,rare,13039,Electronics,0,4,2
33,0,32980,College,South,Regular,rare,13699,Food,0,4,2
32,0,27302,Bachelor,East,Regular,occasional,10044,Electronics,1,5,0
27,0,35875,College,West,Regular,rare,11373,Food,0,6,2
31,1,9422,Masters,East,Silver,rare,2760,Electronics,1,5,3
30,0,42329,HighSchool,West,Regular,rare,17284,Health,0,6,2
27,0,36392,HighSchool,South,Regular,frequent,11892,Health,0,6,2
33,1,46776,College,East,Gold,occasional,14976,Electronics,0,4,4
30,1,19529,Bachelor,West,Silver,rare,6145,Beauty,0,6,3
31,0,49719,Bachelor,South,Silver,occasional,18229,Clothing,0,5,1
35,0,12443,Masters,East,Regular,frequent,4996,Clothing,0,5,0
28,0,40577,College,East,Silver,rare,14397,Home,0,4,1
25,0,42030,College,West,Regular,frequent,13824,Clothing,0,4,2
26,1,16794,College,North,Silver,rare,5499,Food,0,4,3
34,0,39552,Bachelor,West,Gold,rare,14054,Clothing,0,4,4
27,0,46806,College,East,Regular,frequent,20375,Food,0,6,2
26,1,44618,College,East,Regular,rare,13829,Electronics,1,6,2
16,0,48662,Bachelor,South,Regular,rare,17902,Food,0,7,2
35,0,23549,Bachelor,West,Regular,rare,6251,Books,0,5,0
37,1,26870,College,North,Regular,rare,8377,Clothing,0,5,0
34,0,29852,Bachelor,West,Silver,occasional,13097,Food,0,5,1
38,0,32083,Masters,West,Regular,rare,14908,Clothing,1,7,2
29,0,19501,Bachelor,East,Regular,rare,7117,Beauty,0,5,0
37,1,14116,College,North,Silver,rare,4336,Clothing,0,6,3
26,0,28331,Bachelor,East,Regular,occasional,9190,Books,1,5,2
36,0,45439,Bachelor,West,Regular,frequent,15365,Beauty,0,6,2
33,1,5873,College,North,Gold,frequent,2456,Clothing,0,4,4
38,1,48811,Masters,West,Regular,rare,21342,Books,1,7,2
39,0,10134,Bachelor,North,Regular,frequent,3072,Books,0,4,0
33,1,36677,College,East,Silver,rare,13140,Electronics,0,5,1
23,0,17375,College,East,Silver,occasional,6209,Books,0,6,3
35,0,43327,Bachelor,West,Silver,occasional,16137,Food,0,4,1
28,0,25997,College,West,Regular,frequent,9537,Clothing,0,5,0
34,0,32664,College,West,Regular,rare,11360,Books,0,3,2
35,0,17555,Bachelor,West,Regular,occasional,6616,Electronics,1,6,0
32,1,33604,College,East,Silver,rare,12232,Home,1,6,1
31,1,48506,College,West,Regular,rare,17528,Beauty,0,6,2
28,1,23445,HighSchool,North,Gold,frequent,8804,Health,0,4,4
32,1,24426,Bachelor,South,Regular,frequent,9994,Food,0,5,0
22,1,37771,College,North,Gold,occasional,10884,Food,1,4,4
32,1,29373,Masters,East,Silver,rare,9532,Books,0,6,1
32,0,28402,HighSchool,North,Regular,rare,8569,Electronics,0,7,2
28,0,21684,HighSchool,North,Regular,occasional,6577,Electronics,1,6,0
35,1,33623,College,West,Silver,rare,13280,Health,0,5,1
30,1,33189,HighSchool,West,Silver,rare,8935,Clothing,0,4,1
29,1,45772,HighSchool,East,Regular,rare,12841,Beauty,0,3,2
25,1,41081,Masters,South,Regular,frequent,13266,Electronics,0,6,2
29,0,35361,Bachelor,West,Regular,rare,10283,Food,0,4,2
35,0,27899,Masters,West,Regular,frequent,7803,Health,0,4,2
26,1,16460,College,East,Regular,occasional,6336,Electronics,1,4,0
32,1,22411,College,South,Silver,occasional,7630,Books,1,6,3
35,0,48698,HighSchool,East,Regular,occasional,17721,Beauty,0,6,2
30,0,32146,College,East,Silver,rare,13133,Food,0,6,1
39,1,26158,HighSchool,East,Regular,frequent,7824,Beauty,1,5,0
35,0,36526,College,North,Regular,rare,12065,Clothing,0,4,2
31,1,47228,HighSchool,West,Silver,rare,21546,Food,0,5,1
30,1,37553,Bachelor,North,Regular,rare,13693,Beauty,0,4,2
37,1,23150,HighSchool,South,Regular,frequent,6893,Home,0,5,0
29,0,25354,College,North,Regular,rare,10675,Clothing,0,5,0
30,1,8419,HighSchool,East,Gold,occasional,2386,Electronics,0,7,4
34,0,12179,College,North,Silver,frequent,5195,Food,0,5,3
35,1,21449,College,North,Gold,frequent,7282,Clothing,1,4,4
28,1,24489,College,North,Regular,frequent,8118,Health,0,4,0
36,1,45922,Masters,South,Regular,rare,14802,Clothing,0,6,2
21,1,13737,College,North,Regular,rare,3372,Books,1,4,0
37,1,43553,Bachelor,East,Regular,occasional,14597,Electronics,1,6,2
24,1,29515,Bachelor,North,Gold,occasional,13063,Books,0,4,4
34,1,20177,Masters,North,Regular,rare,6329,Health,0,3,0
33,0,37436,College,North,Silver,occasional,12891,Food,0,5,1
26,1,32350,Bachelor,West,Silver,rare,15205,Health,0,6,1
38,0,22848,College,West,Regular,rare,7802,Food,0,6,0
34,0,25136,HighSchool,South,Regular,occasional,8640,Clothing,0,5,0
36,1,6064,Bachelor,West,Regular,rare,2273,Clothing,0,4,0
30,0,14017,College,East,Silver,rare,5144,Electronics,0,5,3
31,0,14894,Bachelor,North,Silver,occasional,5661,Home,0,6,3
30,1,27894,HighSchool,West,Regular,rare,6619,Electronics,0,6,2
31,1,39271,College,West,Regular,occasional,13653,Books,1,4,2
24,0,16448,College,North,Silver,frequent,5582,Health,1,5,3
30,0,42788,College,South,Regular,frequent,14744,Electronics,0,4,2
33,0,36016,Masters,East,Regular,rare,11426,Electronics,0,5,2
33,1,34311,Bachelor,North,Regular,frequent,10966,Books,1,6,2
20,1,42130,College,North,Silver,frequent,11628,Clothing,0,5,1
31,1,18064,College,North,Silver,frequent,5624,Food,0,7,3
29,1,44033,HighSchool,North,Silver,rare,12537,Health,1,5,1
28,1,12143,HighSchool,West,Gold,frequent,3961,Beauty,0,4,4
37,0,40426,Bachelor,East,Regular,rare,12891,Clothing,0,6,2
30,0,25305,College,South,Silver,rare,9239,Electronics,0,6,3
27,0,46214,Bachelor,North,Regular,occasional,12554,Books,1,4,2
35,0,8068,HighSchool,West,Silver,rare,2828,Food,0,7,3
31,1,36744,Bachelor,East,Regular,occasional,11465,Electronics,1,3,2
33,1,10494,HighSchool,North,Silver,rare,3356,Electronics,0,4,3
34,0,32568,College,West,Regular,frequent,12581,Food,1,4,2
30,0,34859,College,East,Silver,rare,15123,Beauty,0,5,1
31,0,11769,College,North,Regular,frequent,3854,Electronics,0,3,0
31,1,31887,Bachelor,North,Regular,rare,9290,Food,0,6,2
28,0,32431,Bachelor,East,Regular,occasional,13562,Clothing,0,6,2
33,1,17420,College,West,Regular,rare,7098,Electronics,0,5,0
38,1,5099,Bachelor,East,Silver,occasional,1869,Clothing,0,4,3
29,0,41911,Bachelor,West,Silver,occasional,14070,Books,0,5,1
24,1,5668,HighSchool,East,Regular,frequent,2245,Clothing,0,6,0
33,0,47584,College,North,Regular,rare,13901,Books,0,5,2
38,1,35439,Bachelor,North,Regular,rare,11750,Food,0,5,2
34,1,47776,College,West,Regular,occasional,18377,Food,0,5,2
23,1,43346,Bachelor,West,Regular,frequent,13815,Electronics,0,5,2
26,0,49839,HighSchool,West,Regular,occasional,22555,Books,0,5,2
29,0,34499,HighSchool,East,Regular,occasional,11377,Electronics,1,4,2
34,1,38060,College,South,Silver,occasional,13602,Food,0,6,1
30,0,47740,HighSchool,West,Silver,rare,14226,Electronics,1,5,1
27,0,20627,HighSchool,North,Silver,rare,6057,Electronics,0,4,3
31,1,24849,HighSchool,West,Silver,frequent,8743,Health,1,6,3
35,1,10117,College,East,Silver,rare,3228,Books,1,4,3
28,0,41700,Bachelor,East,Regular,occasional,8705,Health,0,7,2
28,1,26307,Masters,East,Regular,occasional,10383,Electronics,0,4,0
27,1,34893,Bachelor,South,Silver,frequent,7637,Books,1,6,1
26,0,48963,College,North,Regular,rare,20874,Clothing,0,6,2
21,0,9429,Bachelor,West,Silver,rare,2131,Books,1,5,3
29,1,14499,Bachelor,South,Regular,occasional,4361,Electronics,0,5,0
31,0,8622,College,East,Regular,occasional,2931,Food,0,5,0
26,0,49752,Masters,West,Silver,rare,19355,Beauty,1,5,1
38,0,43316,Masters,East,Gold,occasional,16992,Books,0,5,4
24,0,8004,HighSchool,North,Regular,frequent,2923,Books,0,6,0
29,0,41067,College,East,Regular,occasional,15812,Clothing,0,5,2
25,0,10943,College,East,Regular,frequent,3383,Food,0,5,0
22,1,22749,College,East,Regular,occasional,8394,Clothing,0,6,0
28,0,18459,Bachelor,East,Gold,frequent,6800,Electronics,1,5,4
29,0,13526,HighSchool,West,Regular,rare,4887,Books,0,6,0
31,0,15036,HighSchool,West,Regular,occasional,4284,Beauty,0,5,0
36,0,19323,Bachelor,North,Gold,rare,7458,Food,1,3,4
31,0,28070,Masters,East,Silver,frequent,11608,Home,0,3,1
29,0,19268,College,East,Silver,rare,6874,Food,0,7,3
29,0,48449,College,East,Regular,occasional,15518,Electronics,0,6,2
21,1,35763,Bachelor,East,Regular,occasional,16245,Health,0,6,2
26,1,49852,Bachelor,East,Regular,occasional,14670,Food,0,4,2
30,0,6661,Bachelor,East,Regular,occasional,2242,Electronics,0,4,0
35,0,5506,HighSchool,South,Silver,frequent,2151,Electronics,0,5,3
27,0,44568,Masters,North,Silver,occasional,16679,Clothing,1,5,1
35,0,44426,Bachelor,East,Regular,frequent,18466,Health,0,4,2
30,1,19916,College,North,Silver,rare,8024,Books,1,5,3
38,1,34417,College,North,Regular,occasional,14561,Electronics,0,5,2
35,0,36462,College,South,Regular,rare,13709,Books,1,4,2
26,1,9710,HighSchool,West,Gold,rare,3415,Health,0,5,4
28,0,17033,Bachelor,North,Regular,rare,4888,Books,0,4,0
37,0,27664,Masters,West,Regular,occasional,11145,Food,0,7,2
29,0,34210,College,West,Gold,rare,9162,Food,0,5,4
31,0,29891,Bachelor,East,Silver,rare,12498,Home,1,5,1
